Site_ID,Date,Plot_ID ,Basket_ID,Ag_leaves,Rm_leaves,Lr_leaves,Ce_leaves,Rm_stipules,Ag_flower,Rm_flower,Lr_flower,Ce_flower,Ag_propagules,Rm_propagules,Lr_propagules,Ce_propagules,Wood,Miscellaneous,Rm_fruit_embryo,Total_weight
SRS4,2005-05-24,2,6,0.00,5.53,1.08,0.73,0.86,0.00,0.00,0.00,0.00,0.00,0.71,0.00,0.00,0.85,1.04,1.22,12.02
SRS4,2005-05-24,1,7,0.00,9.95,0.00,1.27,3.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.57,0.54,0.00,15.49
SRS4,2005-05-24,2,8,0.00,8.05,1.27,0.61,1.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.21,0.57,12.69
SRS4,2005-05-24,1,9,0.00,10.48,0.39,3.05,2.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.79,0.00,17.47
SRS4,2005-05-24,2,10,0.00,13.06,1.24,0.18,3.04,0.00,0.00,0.00,0.00,0.00,1.58,0.00,0.00,0.22,0.72,1.88,21.92
SRS5,2005-05-25,1,1,0.00,9.13,0.00,0.00,2.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,11.62
SRS5,2005-05-25,2,2,0.00,5.06,0.00,0.00,3.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.00,8.87
SRS5,2005-05-25,1,3,0.00,4.18,6.00,0.00,1.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.33,0.00,12.92
SRS5,2005-05-25,2,4,0.21,4.76,1.46,0.00,3.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,9.89
SRS5,2005-05-25,1,5,0.00,5.70,2.41,0.00,2.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,10.71
SRS5,2005-05-25,2,6,0.00,8.97,0.52,0.00,3.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.04,0.00,13.10
SRS5,2005-05-25,1,7,0.00,7.02,0.00,0.00,2.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.10
SRS5,2005-05-25,2,8,0.00,10.08,0.00,0.00,2.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,13.21
SRS5,2005-05-25,1,9,0.00,4.60,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.29
SRS5,2005-05-25,2,10,0.00,4.02,0.00,0.00,2.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,6.13
SRS6,2005-05-27,1,1,1.77,0.92,9.35,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.00,12.93
SRS6,2005-05-27,2,2,1.94,1.51,6.58,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.35,0.00,10.68
SRS6,2005-05-27,1,3,0.55,2.18,8.56,0.00,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,12.64
SRS6,2005-05-27,2,4,1.78,0.52,23.21,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,1.24,0.00,27.38
SRS6,2005-05-27,2,5,2.23,9.97,10.18,0.00,2.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.57,0.32,0.00,25.49
SRS6,2005-05-27,2,6,0.50,3.82,16.08,0.00,2.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.72,0.00,23.64
SRS6,2005-05-27,1,7,2.63,4.72,8.21,0.00,2.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.30,1.36,0.77,20.57
SRS6,2005-05-27,2,8,0.19,1.86,16.89,0.00,1.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.00,20.75
SRS6,2005-05-27,1,9,0.97,7.63,10.50,0.00,1.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.94,0.00,21.35
SRS6,2005-05-27,1,10,0.19,4.93,11.19,0.00,2.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.07,0.84,0.00,21.13
TS/Ph8,2005-05-20,1,1,0.00,0.00,0.00,13.01,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,13.09
TS/Ph8,2005-05-20,1,2,0.00,1.87,0.00,7.01,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.28,0.04,0.00,11.25
TS/Ph8,2005-05-20,1,3,0.00,1.59,0.00,3.37,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,5.16
TS/Ph8,2005-05-20,1,4,0.00,1.65,0.61,6.35,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.06,0.00,9.05
TS/Ph8,2005-05-20,1,5,0.00,0.49,0.00,0.21,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.82
TS/Ph8,2005-05-20,1,6,0.00,6.69,1.31,0.25,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.01,0.00,9.30
TS/Ph8,2005-05-20,1,7,0.00,1.55,2.92,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,4.57
TS/Ph8,2005-05-20,1,8,0.00,11.60,0.00,0.07,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,12.80
TS/Ph8,2005-05-20,1,9,0.00,4.28,0.80,0.19,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.12
TS/Ph8,2005-05-20,1,10,0.00,2.40,0.00,0.00,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,3.07
SRS4,2005-06-29,1,1,0.00,6.73,1.46,1.65,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.29,2.65,0.85,18.26
SRS4,2005-06-29,2,2,0.00,17.87,5.46,0.00,2.01,0.00,0.00,0.00,0.00,0.00,1.68,0.00,0.00,0.38,1.07,0.72,29.19
SRS4,2005-06-29,1,3,0.00,4.14,2.74,3.95,0.90,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,3.80,3.34,0.00,18.97
SRS4,2005-06-29,2,4,0.00,16.94,3.38,0.34,1.93,0.00,0.00,0.00,0.00,0.00,2.78,0.00,0.00,6.80,1.96,0.00,34.13
SRS4,2005-06-29,1,5,0.00,23.21,0.53,3.69,1.55,0.00,0.00,0.00,0.00,0.00,3.68,0.00,0.00,0.00,0.44,0.00,33.10
SRS4,2005-06-29,2,6,0.00,13.15,4.92,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,2.85,0.00,21.66
SRS4,2005-06-29,1,7,0.00,14.81,2.61,3.87,1.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.48,0.00,24.28
SRS4,2005-06-29,2,8,0.00,12.69,6.94,0.00,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,1.34,0.00,21.89
SRS4,2005-06-29,1,9,0.00,20.53,1.32,2.04,1.48,0.00,0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.38,1.18,0.00,26.96
SRS4,2005-06-29,2,10,0.00,17.64,0.37,0.51,2.73,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.46,0.66,0.00,22.42
SRS5,2005-06-29,1,1,0.00,13.26,0.00,0.00,1.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,14.60
SRS5,2005-06-29,2,2,0.00,11.42,0.00,0.00,1.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,12.57
SRS5,2005-06-29,1,3,0.00,10.97,28.35,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,1.45,0.00,41.35
SRS5,2005-06-29,2,4,4.00,11.54,17.89,0.00,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.49,0.00,35.44
SRS5,2005-06-29,1,5,0.00,10.97,27.18,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.60,0.00,39.42
SRS5,2005-06-29,2,6,0.00,20.87,4.68,0.00,1.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.24,0.83,28.44
SRS5,2005-06-29,1,7,0.00,9.32,0.07,0.00,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.68,0.09,0.00,10.84
SRS5,2005-06-29,2,8,0.00,15.30,0.00,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,16.81
SRS5,2005-06-29,1,9,0.00,11.34,0.00,0.00,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.45,13.44
SRS5,2005-06-29,2,10,0.00,12.51,0.02,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,13.11
SRS6,2005-06-29,1,1,2.70,0.50,18.42,0.00,0.13,0.00,0.00,0.71,0.00,0.00,0.00,0.00,0.00,5.04,2.06,0.00,29.56
SRS6,2005-06-29,2,2,1.21,2.19,16.07,0.00,0.06,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.12,1.62,0.00,21.58
SRS6,2005-06-29,1,3,2.86,1.52,28.27,0.00,0.07,0.00,0.00,0.38,0.00,0.00,3.39,0.00,0.00,0.22,2.98,0.00,39.69
SRS6,2005-06-29,2,4,0.25,2.85,38.02,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,2.34,0.00,43.78
SRS6,2005-06-29,2,5,3.01,6.93,11.11,0.00,1.20,0.00,0.00,0.54,0.00,0.00,0.00,0.00,0.00,0.19,2.50,0.00,25.48
SRS6,2005-06-29,2,6,1.72,7.20,36.62,0.00,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,2.33,0.00,48.92
SRS6,2005-06-29,1,7,7.18,13.49,25.38,0.00,1.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.22,2.43,0.00,58.07
SRS6,2005-06-29,2,8,1.20,6.25,26.42,0.00,0.16,0.00,0.00,0.07,0.00,0.00,3.16,0.00,0.00,0.00,2.53,0.00,39.79
SRS6,2005-06-29,1,9,2.62,6.99,25.18,0.00,0.30,0.00,0.00,1.90,0.00,0.00,0.00,0.00,0.00,1.32,3.87,0.00,42.18
SRS6,2005-06-29,1,10,0.21,8.67,24.83,0.00,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.21,1.72,0.00,44.26
TS/Ph8,2005-06-21,1,1,0.00,0.00,3.09,3.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,6.20
TS/Ph8,2005-06-21,1,2,0.00,0.00,2.45,2.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.04,0.00,5.00
TS/Ph8,2005-06-21,1,3,0.00,0.19,0.78,0.65,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,1.80
TS/Ph8,2005-06-21,1,4,0.00,4.20,3.65,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.06,0.00,8.03
TS/Ph8,2005-06-21,1,5,0.00,1.36,0.00,0.24,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70
TS/Ph8,2005-06-21,1,6,0.00,8.96,3.08,0.00,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.09,0.14,0.00,18.11
TS/Ph8,2005-06-21,1,7,0.00,4.46,1.90,0.00,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.33
TS/Ph8,2005-06-21,1,8,0.00,6.79,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,7.25
TS/Ph8,2005-06-21,1,9,0.00,6.67,0.00,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,6.96
TS/Ph8,2005-06-21,1,10,0.00,5.11,0.00,0.00,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,6.01
SRS4,2005-07-21,1,1,0.00,5.39,8.76,1.33,1.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.44,1.18,0.00,20.38
SRS4,2005-07-21,2,2,0.00,20.89,9.15,0.00,1.38,0.00,0.85,0.00,0.00,0.00,5.15,0.00,0.00,13.71,1.47,3.75,56.35
SRS4,2005-07-21,1,3,0.00,9.94,3.86,2.28,1.15,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,1.75,4.53,0.00,23.73
SRS4,2005-07-21,2,4,0.00,22.51,4.01,0.00,0.85,0.00,0.12,0.00,0.00,0.00,4.84,0.00,0.00,7.87,2.78,5.33,48.31
SRS4,2005-07-21,1,5,0.00,17.88,0.00,0.65,1.70,0.00,0.18,0.00,0.13,0.00,4.69,0.00,0.00,7.83,0.96,2.61,36.63
SRS4,2005-07-21,2,6,0.00,10.01,10.25,0.00,0.43,0.00,0.12,0.00,0.00,0.00,1.24,0.00,0.00,16.28,1.85,0.00,40.18
SRS4,2005-07-21,1,7,0.00,21.84,5.31,0.93,1.31,0.00,0.28,0.00,0.00,0.00,0.46,0.00,0.00,4.75,1.70,3.24,39.82
SRS4,2005-07-21,2,8,0.00,16.67,21.79,0.00,2.46,0.00,0.74,0.00,0.00,0.00,13.10,0.00,0.00,9.86,4.24,2.03,70.89
SRS4,2005-07-21,1,9,0.00,25.01,7.22,7.63,2.00,0.00,0.00,0.00,0.97,0.00,0.00,0.00,0.00,7.68,2.17,0.00,52.68
SRS4,2005-07-21,2,10,0.00,24.63,3.67,1.70,2.06,0.00,1.63,0.00,0.00,0.00,4.17,0.00,0.00,15.37,2.30,0.00,55.53
SRS5,2005-07-21,1,1,0.00,30.40,0.00,0.00,2.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.18,0.00,0.00,45.21
SRS5,2005-07-21,2,2,0.00,17.17,0.14,0.00,3.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.37
SRS5,2005-07-21,1,3,0.00,24.65,21.75,0.00,1.86,0.00,0.15,0.86,0.00,0.00,0.00,0.00,0.00,5.41,1.36,1.34,57.38
SRS5,2005-07-21,2,4,0.42,10.83,22.19,0.00,2.08,0.00,0.00,0.35,0.00,0.00,0.00,0.05,0.00,1.94,0.84,0.00,38.70
SRS5,2005-07-21,1,5,0.00,31.94,9.35,0.00,1.84,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,33.28,2.31,0.00,79.02
SRS5,2005-07-21,2,6,0.00,20.21,5.12,0.00,5.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.82,0.42,0.00,35.97
SRS5,2005-07-21,1,7,0.00,26.64,0.32,0.00,1.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.43,0.37,0.00,30.64
SRS5,2005-07-21,2,8,0.00,21.93,0.00,0.00,3.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.82,0.00,0.00,29.80
SRS5,2005-07-21,1,9,0.00,14.32,0.00,0.00,1.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.00,0.00,16.88
SRS5,2005-07-21,2,10,0.00,24.92,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,28.75
SRS6,2005-07-21,1,1,4.98,9.51,17.49,0.00,0.58,0.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.48,4.90,0.00,46.70
SRS6,2005-07-21,2,2,4.39,4.44,11.10,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.04,0.00,22.22
SRS6,2005-07-21,1,3,3.68,3.02,25.42,0.00,0.64,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.48,0.00,37.50
SRS6,2005-07-21,2,4,1.10,5.43,26.45,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.56,3.88,0.00,43.55
SRS6,2005-07-21,2,5,8.54,4.90,9.59,0.00,0.58,0.21,0.23,0.00,0.00,0.00,0.00,0.00,0.00,11.09,1.51,0.00,36.65
SRS6,2005-07-21,2,6,4.60,13.40,24.65,0.00,1.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.95,3.09,0.00,58.10
SRS6,2005-07-21,1,7,3.83,20.80,19.74,0.00,2.08,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,17.54,3.54,0.00,67.60
SRS6,2005-07-21,2,8,0.79,11.24,18.80,0.00,1.21,0.00,0.00,0.48,0.00,0.00,0.00,0.00,0.00,10.70,3.49,0.00,46.71
SRS6,2005-07-21,1,9,6.02,8.34,32.23,0.00,0.60,1.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.44,6.12,0.00,69.57
SRS6,2005-07-21,1,10,1.36,7.26,20.29,0.00,1.95,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,16.13,5.43,0.00,52.50
TS/Ph8,2005-07-12,1,1,0.00,1.65,0.00,11.44,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.34,0.00,13.81
TS/Ph8,2005-07-12,1,2,0.00,0.64,0.00,4.68,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,5.60
TS/Ph8,2005-07-12,1,3,0.00,2.10,0.00,2.45,0.16,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.17,0.24,0.00,5.19
TS/Ph8,2005-07-12,1,4,0.00,0.00,9.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,9.74
TS/Ph8,2005-07-12,1,5,0.00,3.09,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.14
TS/Ph8,2005-07-12,1,6,0.00,3.98,1.99,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.87,0.76,0.00,23.73
TS/Ph8,2005-07-12,1,7,0.00,9.84,9.36,0.27,0.06,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,1.31,0.19,0.00,21.11
TS/Ph8,2005-07-12,1,8,0.00,5.78,1.29,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.00,7.54
TS/Ph8,2005-07-12,1,9,0.00,7.88,1.02,0.00,0.53,0.00,0.00,0.00,0.00,0.00,1.30,0.00,0.00,2.06,0.23,1.71,14.73
TS/Ph8,2005-07-12,1,10,0.00,8.45,0.00,0.00,0.99,0.00,0.00,0.00,0.00,0.00,1.95,0.00,0.00,0.47,0.00,0.00,11.86
TS/Ph8,2005-08-22,1,1,0.00,1.04,0.00,0.25,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.01,0.00,1.55
TS/Ph8,2005-08-22,1,2,0.00,1.05,0.00,0.60,0.15,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.03,0.05,0.00,1.95
TS/Ph8,2005-08-22,1,3,0.00,2.26,0.00,0.14,0.60,0.00,0.00,0.00,2.34,0.00,0.00,0.00,0.00,0.00,0.14,0.00,5.48
TS/Ph8,2005-08-22,1,4,0.00,2.75,2.48,2.02,0.18,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.02,0.03,0.00,7.76
TS/Ph8,2005-08-22,1,5,0.00,1.38,0.06,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,1.75
TS/Ph8,2005-08-22,1,6,0.00,14.89,0.00,0.92,2.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.00,18.87
TS/Ph8,2005-08-22,1,7,0.00,8.55,12.71,0.00,1.12,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.69,0.00,23.12
TS/Ph8,2005-08-22,1,8,0.00,12.89,0.00,0.00,1.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.12,0.00,15.11
TS/Ph8,2005-08-22,1,9,0.00,14.77,0.00,3.08,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.69,0.00,20.24
TS/Ph8,2005-08-22,1,10,0.00,26.34,0.00,0.00,2.90,0.00,0.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,30.38
SRS4,2005-09-13,1,1,0.00,28.00,5.78,5.34,2.31,0.00,0.35,0.00,0.02,0.00,0.53,0.00,0.30,24.13,13.61,1.68,82.05
SRS4,2005-09-13,2,2,0.00,49.26,15.27,6.18,2.95,0.00,3.34,0.00,0.11,0.00,8.20,0.33,0.00,28.27,7.73,0.00,121.64
SRS4,2005-09-13,1,3,0.00,31.95,6.45,3.70,1.93,0.00,0.69,0.00,0.74,0.00,0.00,0.00,0.00,30.62,20.09,0.00,96.17
SRS4,2005-09-13,2,4,0.00,58.07,4.96,0.58,3.65,0.00,1.98,0.00,0.00,0.00,24.55,0.65,0.00,47.80,11.62,7.27,161.13
SRS4,2005-09-13,1,5,0.00,38.59,0.00,2.69,3.16,0.00,0.92,0.00,0.31,0.00,0.00,0.08,0.08,9.59,11.31,3.13,69.86
SRS4,2005-09-13,2,6,0.00,35.65,1.55,0.40,1.39,0.00,1.01,0.00,0.01,0.00,21.60,0.28,0.00,106.45,23.25,9.27,200.86
SRS4,2005-09-13,1,7,0.00,50.56,3.46,6.28,4.69,0.00,2.10,0.00,0.52,0.00,7.30,0.13,0.00,20.66,15.76,2.79,114.25
SRS4,2005-09-13,2,8,0.00,39.51,14.90,1.99,2.43,0.00,1.66,0.00,0.00,0.00,11.94,1.32,0.00,24.52,10.63,3.67,112.57
SRS4,2005-09-13,1,9,0.00,53.79,2.20,0.03,2.75,0.00,1.10,0.00,0.21,0.00,24.69,0.56,0.00,37.27,31.69,6.10,160.39
SRS4,2005-09-13,2,10,0.00,47.39,2.96,4.13,3.09,0.00,2.43,0.00,0.07,0.00,12.32,0.41,0.00,22.72,16.77,0.93,113.22
SRS5,2005-09-13,1,1,0.00,19.21,0.56,0.00,2.40,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.00,8.22,0.82,0.00,31.68
SRS5,2005-09-13,2,2,0.00,23.73,0.44,0.00,2.28,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00,9.39,1.84,0.00,37.95
SRS5,2005-09-13,1,3,1.65,44.46,17.48,0.00,3.05,0.00,0.29,0.00,0.00,0.00,2.84,0.00,0.00,24.69,0.87,0.00,95.33
SRS5,2005-09-13,2,4,1.89,36.33,9.29,0.00,4.50,0.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00,35.53,5.08,0.00,93.28
SRS5,2005-09-13,1,5,0.72,48.79,7.42,0.00,3.39,0.00,0.69,0.00,0.00,0.00,0.00,1.06,0.00,17.83,6.13,0.00,86.03
SRS5,2005-09-13,2,6,0.90,59.01,8.62,0.00,5.77,0.00,1.28,0.00,0.00,0.00,0.00,0.43,0.00,33.31,0.48,0.00,109.80
SRS5,2005-09-13,1,7,0.74,26.62,2.48,0.00,2.60,0.00,0.25,0.00,0.00,0.00,0.00,0.75,0.00,2.54,1.43,0.00,37.41
SRS5,2005-09-13,2,8,0.00,31.40,1.31,0.00,2.91,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,2.27,0.69,0.00,38.79
SRS5,2005-09-13,1,9,0.11,36.84,0.91,0.00,2.50,0.00,1.24,0.00,0.00,0.00,0.00,0.00,0.00,11.97,0.82,0.00,54.39
SRS5,2005-09-13,2,10,0.37,23.62,4.16,0.00,4.09,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,23.47,1.94,0.00,58.15
SRS6,2005-09-13,1,1,12.98,17.34,10.39,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,2.34,0.00,42.30,5.82,0.00,91.47
SRS6,2005-09-13,2,2,18.26,22.40,26.46,0.00,0.18,0.00,0.19,0.00,0.00,0.00,0.00,4.24,0.00,34.81,0.00,0.00,106.54
SRS6,2005-09-13,1,3,23.13,27.92,32.50,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,9.62,0.00,34.34,0.00,0.00,128.51
SRS6,2005-09-13,2,4,8.80,33.13,44.99,0.00,1.37,0.00,0.00,0.00,0.00,0.00,6.73,1.70,0.00,25.62,8.05,0.00,130.39
SRS6,2005-09-13,2,5,20.39,27.63,24.39,0.00,2.46,0.00,1.39,0.00,0.00,0.00,2.10,4.94,0.00,29.02,6.76,0.00,119.08
SRS6,2005-09-13,2,6,14.65,41.73,29.42,0.00,2.13,0.00,0.20,0.00,0.00,0.00,1.19,0.40,0.00,19.64,1.60,0.00,110.96
SRS6,2005-09-13,1,7,10.50,30.83,15.40,0.00,1.03,0.00,0.28,0.00,0.00,0.00,0.00,1.63,0.00,24.34,7.45,0.00,91.46
SRS6,2005-09-13,2,8,10.52,16.34,20.20,0.00,0.59,0.00,0.32,0.00,0.00,0.00,6.48,2.20,0.00,14.51,3.83,0.00,74.99
SRS6,2005-09-13,1,9,54.30,34.72,37.12,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,6.16,0.00,19.82,35.97,0.00,188.47
SRS6,2005-09-13,1,10,12.40,26.24,28.45,0.00,1.89,0.00,0.32,0.00,0.00,0.00,3.60,4.34,0.00,35.86,16.23,0.00,129.33
TS/Ph8,2005-09-15,1,1,0.00,0.18,0.00,4.08,0.06,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.19,0.53,0.21,0.00,5.41
TS/Ph8,2005-09-15,1,2,0.00,0.56,0.58,2.74,0.08,0.00,0.00,0.00,0.77,0.00,0.00,0.00,0.00,3.40,1.98,0.00,10.11
TS/Ph8,2005-09-15,1,3,0.00,2.01,0.00,0.62,0.24,0.00,0.18,0.00,0.35,0.00,0.00,0.00,0.03,0.27,0.12,0.00,3.82
TS/Ph8,2005-09-15,1,4,0.00,2.66,0.46,3.93,0.17,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.53,0.30,0.00,8.47
TS/Ph8,2005-09-15,1,5,0.00,5.78,0.00,0.36,0.07,0.00,0.04,0.00,0.04,0.00,0.00,0.01,0.00,0.01,0.15,0.00,6.46
TS/Ph8,2005-09-15,1,6,0.00,10.20,2.59,0.96,0.95,0.00,0.15,0.00,0.00,0.00,0.00,0.92,0.00,4.87,1.30,0.00,21.94
TS/Ph8,2005-09-15,1,7,0.00,7.69,1.27,1.14,0.51,0.00,0.69,0.00,0.04,0.00,0.88,2.02,0.00,4.23,2.51,1.07,22.05
TS/Ph8,2005-09-15,1,8,0.00,10.84,0.00,0.00,1.25,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.59,0.31,0.00,13.07
